,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
3686,30/07/2019,"$860,280",01/01/1971,0.0,1420.0,2.0,5.0,3.0,700 FLETCHER ST,75223.0,TX,DALLAS
3687,13/06/2019,"$833,020",01/01/1971,0.0,975.0,1.0,5.0,3.0,2000 COLUMBUS ST,75204.0,TX,DALLAS
3688,21/07/2019,"$826,650",01/01/1971,0.0,908.0,1.0,4.0,3.0,500 HELENA ST,75217.0,TX,DALLAS
3689,18/07/2019,"$727,390",01/01/1971,0.0,1018.0,1.0,5.0,3.0,1200 LADONIA DR,75217.0,TX,DALLAS
3690,29/07/2019,"$675,770",01/01/1971,0.0,756.0,2.0,4.0,2.0,5600 YOLANDA CIR,75229.0,TX,DALLAS
3691,13/08/2019,"$625,170",01/01/1971,0.0,664.0,1.0,3.0,2.0,1500 CHERRYCREST ST,75228.0,TX,DALLAS
3692,07/08/2019,"$608,230",01/01/1971,0.0,668.0,1.0,3.0,2.0,10700 WATER OAKS DR,75227.0,TX,DALLAS
3693,27/06/2019,"$595,350",01/01/1971,0.0,713.0,1.0,4.0,3.0,4328 LAKEHURST CT,75211.0,TX,DALLAS
3694,30/07/2019,"$592,820",01/01/1971,0.0,911.0,1.0,5.0,3.0,1104 WAYNE ST,75223.0,TX,DALLAS
3695,13/08/2019,"$529,010",01/01/1971,0.0,899.0,1.0,5.0,3.0,1601 LOREE DR,75228.0,TX,DALLAS
3696,21/07/2019,"$499,690",01/01/1971,0.0,582.0,1.0,3.0,2.0,6200 TERRA FOREST DR,75217.0,TX,DALLAS
3697,12/06/2019,"$483,920",01/01/1971,0.0,732.0,1.0,4.0,3.0,2626 HOWELL ST,75204.0,TX,DALLAS
3698,24/06/2019,"$476,440",01/01/1971,0.0,972.0,1.0,4.0,3.0,8516.5 MIDWAY RD,75209.0,TX,DALLAS
3699,04/07/2019,"$453,270",01/01/1971,0.0,863.0,1.0,4.0,2.0,3300 BRANTLEY ST,75212.0,TX,DALLAS
3700,24/07/2019,"$441,230",01/01/1971,0.0,387.0,1.0,3.0,2.0,11300 RIDDICK CT,75218.0,TX,DALLAS
3701,24/07/2019,"$396,410",01/01/1971,0.0,664.0,1.0,4.0,1.0,11900 LOCH NESS DR,75218.0,TX,DALLAS
3702,24/07/2019,"$336,630",01/01/1971,0.0,655.0,1.0,4.0,2.0,400 HAMBRICK RD,75218.0,TX,DALLAS
3703,12/08/2019,"$322,910",01/01/1971,0.0,375.0,1.0,3.0,1.0,10601 CAYUGA DR,75228.0,TX,DALLAS
3704,08/08/2019,"$306,850",01/01/1971,0.0,860.0,1.0,4.0,2.0,2200 TOULON LN,75227.0,TX,DALLAS
3705,10/07/2019,"$272,900",01/01/1971,0.0,488.0,1.0,3.0,1.0,1401 ARIZONA AVE,75216.0,TX,DALLAS
3706,14/06/2019,"$262,900",01/01/1971,0.0,604.0,1.0,3.0,2.0,2601 FLOYD ST,75204.0,TX,DALLAS
3707,22/07/2019,"$234,540",01/01/1971,0.0,552.0,2.0,3.0,2.0,3900 KILLION DR,75229.0,TX,DALLAS
3708,09/07/2019,"$231,250",01/01/1971,0.0,549.0,1.0,3.0,2.0,4500 CATINA LN,75229.0,TX,DALLAS
3709,20/06/2019,"$215,480",01/01/1971,0.0,418.0,1.0,3.0,1.0,1000 MOBILE ST,75208.0,TX,DALLAS
3710,19/06/2019,"$188,110",01/01/1971,0.0,1067.0,1.0,4.0,3.0,2900 WILDFLOWER DR,75229.0,TX,DALLAS
3711,15/07/2019,"$177,780",01/01/1971,0.0,613.0,1.0,6.0,2.0,4400 CINDA REE LN,75216.0,TX,DALLAS
3712,30/07/2019,"$154,990",01/01/1971,0.0,369.0,1.0,3.0,1.0,2901 SPURLOCK ST,75223.0,TX,DALLAS
3713,01/08/2019,"$1,623,150",01/01/1970,0.0,1247.0,1.0,4.0,3.0,514 NORTHPARK CTR,75225.0,TX,DALLAS
3714,25/06/2019,"$1,275,750",01/01/1970,0.0,930.0,1.0,4.0,2.0,3501 DOROTHY AVE,75209.0,TX,DALLAS
3715,24/06/2019,"$1,219,310",01/01/1970,0.0,1012.0,1.0,4.0,3.0,1101 LEBANON AVE,75208.0,TX,DALLAS
3716,04/07/2019,"$952,740",01/01/1970,0.0,811.0,1.0,4.0,2.0,100 MEDALLION SHP CTR,75214.0,TX,DALLAS
3717,17/06/2019,"$950,610",01/01/1970,0.0,1076.0,2.0,4.0,2.0,4301 LIVINGSTON AVE,75205.0,TX,DALLAS
3718,17/07/2019,"$851,760",01/01/1970,0.0,686.0,2.0,4.0,2.0,9600 CHECOTA DR,75217.0,TX,DALLAS
3719,24/07/2019,"$603,430",01/01/1970,0.0,963.0,2.0,4.0,2.0,11200 FLAMINGO LN,75218.0,TX,DALLAS
3720,13/08/2019,"$601,430",01/01/1970,0.0,634.0,2.0,3.0,2.0,9842 KINGSMAN DR,75228.0,TX,DALLAS
3721,22/07/2019,"$560,460",01/01/1970,0.0,744.0,1.0,3.0,2.0,9400 BEACON HILL CIR,75217.0,TX,DALLAS
3722,05/08/2019,"$552,850",01/01/1970,0.0,573.0,1.0,3.0,2.0,9600 VALLEY MILLS LN,75227.0,TX,DALLAS
3723,10/07/2019,"$549,500",01/01/1970,0.0,482.0,1.0,3.0,3.0,2700 TREEHAVEN ST,75215.0,TX,DALLAS
3724,23/07/2019,"$508,900",01/01/1970,0.0,576.0,1.0,4.0,2.0,9400 THORNHILL DR,75217.0,TX,DALLAS
3725,08/07/2019,"$450,210",01/01/1970,0.0,680.0,1.0,5.0,3.0,1900 EMPIRE DR,75214.0,TX,DALLAS
3726,15/08/2019,"$440,250",01/01/1970,0.0,521.0,1.0,4.0,2.0,11400 CHERRY RIDGE CT,75229.0,TX,DALLAS
3727,30/07/2019,"$413,300",01/01/1970,0.0,408.0,1.0,3.0,2.0,500 BIZERTE AVE,75224.0,TX,DALLAS
3728,08/08/2019,"$412,130",01/01/1970,0.0,549.0,1.0,4.0,3.0,2901 RIO VERDE WAY,75228.0,TX,DALLAS
3729,13/08/2019,"$391,220",01/01/1970,0.0,402.0,1.0,3.0,2.0,8901 SORRENTO ST,75228.0,TX,DALLAS
3730,14/07/2019,"$390,340",01/01/1970,0.0,884.0,2.0,4.0,2.0,4501 BURMA RD,75216.0,TX,DALLAS
3731,06/08/2019,"$385,180",01/01/1970,0.0,384.0,1.0,3.0,2.0,4100 WHITWORTH ST,75227.0,TX,DALLAS
3732,07/06/2019,"$382,700",01/01/1970,0.0,509.0,1.0,4.0,2.0,2301 AKARD ST,75201.0,TX,DALLAS
3733,12/06/2019,"$313,450",01/01/1970,0.0,707.0,1.0,3.0,2.0,2800 RECTOR ST,75203.0,TX,DALLAS
3734,29/07/2019,"$307,870",01/01/1970,0.0,722.0,2.0,4.0,2.0,9101 CHAPEL VALLEY RD,75220.0,TX,DALLAS
3735,21/07/2019,"$307,020",01/01/1970,0.0,594.0,1.0,4.0,2.0,1100 RIDGEWOOD DR,75217.0,TX,DALLAS
3736,11/07/2019,"$296,530",01/01/1970,0.0,674.0,1.0,3.0,2.0,4601 C L VEASEY BLVD,75216.0,TX,DALLAS
3737,23/07/2019,"$282,950",01/01/1970,0.0,716.0,1.0,5.0,2.0,1700 NOTTINGHAM LN,75217.0,TX,DALLAS
3738,23/07/2019,"$276,230",01/01/1970,0.0,591.0,1.0,3.0,2.0,1000 AMAROSA RD,75217.0,TX,DALLAS
3739,02/07/2019,"$246,570",01/01/1970,0.0,317.0,1.0,3.0,1.0,4500 BONANZA CT,75211.0,TX,DALLAS
3740,12/08/2019,"$230,290",01/01/1970,0.0,396.0,1.0,3.0,1.0,10101 EASTWOOD DR,75228.0,TX,DALLAS
3741,29/07/2019,"$220,140",01/01/1970,0.0,424.0,1.0,3.0,2.0,9761 CLIFFORD DR,75220.0,TX,DALLAS
3742,01/08/2019,"$210,770",01/01/1970,0.0,314.0,1.0,3.0,1.0,8601 PLAZA DR,75225.0,TX,DALLAS
3743,14/08/2019,"$138,410",01/01/1970,0.0,341.0,1.0,3.0,1.0,2300 LIGHT SHORE DR,75228.0,TX,DALLAS
3744,23/07/2019,"$3,440",01/01/1970,0.0,738.0,2.0,4.0,2.0,10200 SHERBROOK LN,75229.0,TX,DALLAS
3745,09/07/2019,"$2,007,720",01/01/1969,0.0,1204.0,1.0,6.0,5.0,3701 OCTAVIA ST,75215.0,TX,DALLAS
3746,27/06/2019,"$1,602,240",01/01/1969,0.0,981.0,1.0,3.0,3.0,2511 WEDGLEA DR,75211.0,TX,DALLAS
3747,10/06/2019,"$1,397,520",01/01/1969,0.0,1250.0,2.0,5.0,4.0,623 RECORDS BUILDING,75202.0,TX,DALLAS
3748,01/08/2019,"$1,198,280",01/01/1969,0.0,1161.0,2.0,5.0,3.0,8300 KATE ST,75225.0,TX,DALLAS
3749,07/08/2019,"$1,039,470",01/01/1969,0.0,466.0,1.0,4.0,2.0,2800 BLANTON ST,75227.0,TX,DALLAS
3750,19/07/2019,"$852,710",01/01/1969,0.0,933.0,1.0,5.0,3.0,8300 MADRAS DR,75217.0,TX,DALLAS
3751,18/06/2019,"$636,570",01/01/1969,0.0,664.0,1.0,4.0,2.0,5200 MARTEL AVE,75206.0,TX,DALLAS
3752,08/07/2019,"$615,730",01/01/1969,0.0,695.0,1.0,5.0,3.0,700 HUNTLEY ST,75214.0,TX,DALLAS
3753,29/07/2019,"$600,440",01/01/1969,0.0,597.0,1.0,4.0,2.0,8901 GUERNSEY LN,75220.0,TX,DALLAS
3754,17/07/2019,"$579,140",01/01/1969,0.0,994.0,1.0,4.0,3.0,8601 WOODCASTLE DR,75217.0,TX,DALLAS
3755,08/08/2019,"$566,020",01/01/1969,0.0,716.0,1.0,4.0,3.0,2100 MACK LN,75227.0,TX,DALLAS
3756,14/07/2019,"$553,250",01/01/1969,0.0,866.0,1.0,4.0,3.0,4301 SEAY DR,75216.0,TX,DALLAS
3757,06/08/2019,"$543,060",01/01/1969,0.0,692.0,1.0,4.0,3.0,3800 SADDLEBACK DR,75227.0,TX,DALLAS
3758,25/06/2019,"$520,250",01/01/1969,0.0,576.0,1.0,4.0,2.0,4901 THRUSH ST,75209.0,TX,DALLAS
3759,17/07/2019,"$510,970",01/01/1969,0.0,561.0,1.0,3.0,2.0,1500 ELSA LN,75217.0,TX,DALLAS
3760,30/07/2019,"$455,520",01/01/1969,0.0,677.0,1.0,3.0,1.0,701 OWENSONS DR,75224.0,TX,DALLAS
3761,06/08/2019,"$455,480",01/01/1969,0.0,415.0,1.0,3.0,2.0,6800 KENNISON DR,75227.0,TX,DALLAS
3762,12/08/2019,"$450,250",01/01/1969,0.0,497.0,1.0,3.0,2.0,1700 GUS THOMASSON RD,75228.0,TX,DALLAS
3763,07/07/2019,"$410,200",01/01/1969,0.0,573.0,1.0,4.0,2.0,7200 DOMINIQUE DR,75214.0,TX,DALLAS
3764,14/08/2019,"$400,700",01/01/1969,0.0,594.0,1.0,3.0,2.0,7916 MILLSTONE DR,75228.0,TX,DALLAS
3765,31/07/2019,"$386,210",01/01/1969,0.0,1036.0,1.0,4.0,3.0,1501 MONTE CARLO ST,75224.0,TX,DALLAS
3766,15/07/2019,"$360,610",01/01/1969,0.0,521.0,1.0,4.0,2.0,464 SAINT AUGUSTINE DR,75217.0,TX,DALLAS
3767,29/07/2019,"$360,410",01/01/1969,0.0,591.0,1.0,3.0,2.0,10105 GARDNER RD,75220.0,TX,DALLAS
3768,13/08/2019,"$329,490",01/01/1969,0.0,360.0,1.0,3.0,1.0,219 FERGUSON VILLAGE CTR,75228.0,TX,DALLAS
3769,25/06/2019,"$319,250",01/01/1969,0.0,463.0,1.0,3.0,2.0,3101 ALTMAN DR,75229.0,TX,DALLAS
3770,14/08/2019,"$306,440",01/01/1969,0.0,588.0,1.0,3.0,2.0,5801 ELM LAWN ST,75228.0,TX,DALLAS
3771,23/07/2019,"$301,370",01/01/1969,0.0,753.0,1.0,5.0,3.0,8600 MCNABB DR,75217.0,TX,DALLAS
3772,13/06/2019,"$293,070",01/01/1969,0.0,628.0,1.0,3.0,2.0,3900 FANTASIA LN,75229.0,TX,DALLAS
3773,24/07/2019,"$277,690",01/01/1969,0.0,640.0,1.0,3.0,2.0,11600 FARRAR ST,75218.0,TX,DALLAS
3774,14/06/2019,"$272,540",01/01/1969,0.0,558.0,1.0,3.0,2.0,4301 GLENWICK LN,75205.0,TX,DALLAS
3775,03/07/2019,"$255,660",01/01/1969,0.0,445.0,1.0,3.0,2.0,241408 FISH TRAP RD,75212.0,TX,DALLAS
3776,28/07/2019,"$237,760",01/01/1969,0.0,384.0,1.0,3.0,1.0,2100 ARROYO AVE,75219.0,TX,DALLAS
3777,14/08/2019,"$235,100",01/01/1969,0.0,658.0,1.0,3.0,2.0,2801 RICKENBACKER DR,75228.0,TX,DALLAS
3778,14/07/2019,"$230,170",01/01/1969,0.0,448.0,1.0,4.0,2.0,4501 LUZON ST,75216.0,TX,DALLAS
3779,28/07/2019,"$227,780",01/01/1969,0.0,552.0,1.0,3.0,2.0,3001 KINKAID DR,75220.0,TX,DALLAS
3780,17/06/2019,"$226,680",01/01/1969,0.0,344.0,1.0,3.0,1.0,4101 SAN CARLOS ST,75205.0,TX,DALLAS
3781,25/06/2019,"$201,370",01/01/1969,0.0,393.0,1.0,3.0,1.0,5501 MONTROSE DR,75209.0,TX,DALLAS
3782,22/07/2019,"$171,450",01/01/1969,0.0,661.0,1.0,4.0,1.0,301 VISTA CT,75217.0,TX,DALLAS
3783,14/08/2019,"$155,610",01/01/1969,0.0,539.0,1.0,4.0,1.0,2301 CODY DR,75228.0,TX,DALLAS
3784,13/08/2019,"$150,300",01/01/1969,0.0,500.0,1.0,3.0,1.0,8901 FREEPORT DR,75228.0,TX,DALLAS
3785,07/06/2019,"$440,490",01/01/1968,0.0,701.0,1.0,4.0,2.0,11362 CARTERETTE LN,75229.0,TX,DALLAS
3786,08/08/2019,"$942,780",01/01/1968,0.0,789.0,2.0,4.0,2.0,8100 CAVALIER CIR,75227.0,TX,DALLAS
3787,14/07/2019,"$852,710",01/01/1968,0.0,847.0,1.0,3.0,3.0,4101 ELK HORN TRL,75216.0,TX,DALLAS
3788,12/08/2019,"$822,750",01/01/1968,0.0,869.0,1.0,3.0,3.0,2701 SAN VICENTE AVE,75228.0,TX,DALLAS
3789,10/07/2019,"$795,670",01/01/1968,0.0,655.0,1.0,4.0,2.0,3200 GOLDSPIER DR,75215.0,TX,DALLAS
3790,18/06/2019,"$677,220",01/01/1968,0.0,1067.0,1.0,5.0,3.0,5800 PALM LN,75206.0,TX,DALLAS
3791,28/06/2019,"$668,420",01/01/1968,0.0,579.0,1.0,3.0,3.0,1501 COWART ST,75211.0,TX,DALLAS
3792,15/08/2019,"$501,100",01/01/1968,0.0,488.0,1.0,4.0,2.0,3400 FLAIR DR,75229.0,TX,DALLAS
3793,11/06/2019,"$427,330",01/01/1968,0.0,497.0,1.0,4.0,2.0,3146 CEDAR CREST BLVD,75203.0,TX,DALLAS
3794,11/06/2019,"$361,250",01/01/1968,0.0,863.0,1.0,4.0,2.0,1201 GLIDDEN ST,75203.0,TX,DALLAS
3795,18/06/2019,"$321,860",01/01/1968,0.0,451.0,1.0,3.0,1.0,5731 GOODWIN AVE,75206.0,TX,DALLAS
3796,02/07/2019,"$307,740",01/01/1968,0.0,689.0,1.0,4.0,1.0,4400 BRIDLE WOOD DR,75211.0,TX,DALLAS
3797,25/06/2019,"$300,860",01/01/1968,0.0,719.0,1.0,3.0,1.0,3700 TUSSOCK DR,75209.0,TX,DALLAS
3798,25/07/2019,"$293,640",01/01/1968,0.0,619.0,1.0,3.0,2.0,9500 RIVERTON AVE,75218.0,TX,DALLAS
3799,14/06/2019,"$292,330",01/01/1968,0.0,658.0,1.0,4.0,3.0,1101 LAVENDER RDG,75204.0,TX,DALLAS
3800,21/07/2019,"$286,930",01/01/1968,0.0,643.0,1.0,4.0,2.0,7300 GAYGLEN DR,75217.0,TX,DALLAS
3801,02/07/2019,"$269,810",01/01/1968,0.0,643.0,1.0,4.0,2.0,4500 BAYSTONE DR,75211.0,TX,DALLAS
3802,08/07/2019,"$268,570",01/01/1968,0.0,640.0,1.0,3.0,2.0,2601 LAKEFOREST CT,75214.0,TX,DALLAS
3803,28/07/2019,"$264,120",01/01/1968,0.0,585.0,1.0,3.0,2.0,3083 HERSCHEL AVE,75219.0,TX,DALLAS
3804,21/06/2019,"$252,840",01/01/1968,0.0,649.0,1.0,3.0,2.0,600 PROMONTORY LN,75208.0,TX,DALLAS
3805,14/07/2019,"$250,980",01/01/1968,0.0,741.0,2.0,3.0,2.0,3601 WORKS AVE,75216.0,TX,DALLAS
3806,13/08/2019,"$237,230",01/01/1968,0.0,732.0,1.0,5.0,3.0,9701 SKYVIEW DR,75228.0,TX,DALLAS
3807,01/08/2019,"$232,970",01/01/1968,0.0,347.0,1.0,3.0,2.0,7801 MARQUETTE ST,75225.0,TX,DALLAS
3808,09/07/2019,"$230,820",01/01/1968,0.0,616.0,1.0,3.0,2.0,3800 WILDER ST,75215.0,TX,DALLAS
3809,06/08/2019,"$222,840",01/01/1968,0.0,558.0,1.0,3.0,2.0,4400 PERRETTA ST,75227.0,TX,DALLAS
3810,17/06/2019,"$201,400",01/01/1968,0.0,488.0,1.0,3.0,1.0,5401 BYRON AVE,75205.0,TX,DALLAS
3811,20/06/2019,"$175,740",01/01/1968,0.0,399.0,1.0,3.0,1.0,101 AVERY ST,75208.0,TX,DALLAS
3812,09/07/2019,"$130,350",01/01/1968,0.0,229.0,1.0,1.0,1.0,2236.5 JORDAN ST,75215.0,TX,DALLAS
3813,08/07/2019,"$109,520",01/01/1968,0.0,415.0,1.0,3.0,1.0,10400 EASTLAWN DR,75229.0,TX,DALLAS
3814,18/06/2019,"$1,896,930",01/01/1967,0.0,978.0,2.0,5.0,2.0,1600 ZOE PL,75206.0,TX,DALLAS
3815,28/07/2019,"$951,780",01/01/1967,0.0,1027.0,2.0,4.0,3.0,10000 ROCK HILL LN,75229.0,TX,DALLAS
3816,25/06/2019,"$925,100",01/01/1967,0.0,759.0,1.0,4.0,2.0,6801 PROSPER ST,75209.0,TX,DALLAS
3817,31/07/2019,"$817,210",01/01/1967,0.0,753.0,1.0,3.0,2.0,1801 DANCLIFF DR,75224.0,TX,DALLAS
3818,27/07/2019,"$689,660",01/01/1967,0.0,741.0,2.0,4.0,3.0,7900 BRIAR BROOK CT,75218.0,TX,DALLAS
3819,19/06/2019,"$628,050",01/01/1967,0.0,530.0,1.0,4.0,3.0,2233 VALDINA ST,75207.0,TX,DALLAS
3820,11/06/2019,"$610,660",01/01/1967,0.0,796.0,1.0,4.0,3.0,100 BROOKLYN AVE,75203.0,TX,DALLAS
3821,07/08/2019,"$602,480",01/01/1967,0.0,683.0,1.0,5.0,2.0,2300 CABLEWOOD CIR,75227.0,TX,DALLAS
3822,23/07/2019,"$571,050",01/01/1967,0.0,1061.0,2.0,5.0,4.0,9300 MARCO ISLAND CT,75217.0,TX,DALLAS
3823,13/06/2019,"$539,040",01/01/1967,0.0,920.0,1.0,4.0,3.0,3800 SHADYBAY CIR,75229.0,TX,DALLAS
3824,14/06/2019,"$466,240",01/01/1967,0.0,634.0,1.0,4.0,3.0,6817 LOMO ALTO DR,75205.0,TX,DALLAS
3825,11/07/2019,"$445,180",01/01/1967,0.0,475.0,1.0,4.0,2.0,11301 SNOW WHITE DR,75229.0,TX,DALLAS
3826,10/07/2019,"$421,570",01/01/1967,0.0,427.0,1.0,3.0,2.0,4900 MANSON CT,75229.0,TX,DALLAS
3827,23/07/2019,"$404,510",01/01/1967,0.0,1170.0,1.0,5.0,3.0,1100 BLOOMFIELD DR,75217.0,TX,DALLAS
3828,11/06/2019,"$392,230",01/01/1967,0.0,457.0,1.0,3.0,2.0,209 LA ESTRELLA PLZ,75203.0,TX,DALLAS
3829,24/07/2019,"$348,010",01/01/1967,0.0,728.0,1.0,3.0,2.0,10800 FERNALD AVE,75218.0,TX,DALLAS
3830,02/08/2019,"$341,380",01/01/1967,0.0,433.0,1.0,3.0,1.0,5001 BANTING WAY,75227.0,TX,DALLAS
3831,29/07/2019,"$326,660",01/01/1967,0.0,686.0,1.0,3.0,2.0,5600 MEADERS CIR,75229.0,TX,DALLAS
3832,12/06/2019,"$316,730",01/01/1967,0.0,387.0,1.0,3.0,1.0,3028 HALL ST,75204.0,TX,DALLAS
3833,16/07/2019,"$290,600",01/01/1967,0.0,494.0,1.0,3.0,2.0,1900 PRICHARD LN,75217.0,TX,DALLAS
3834,31/07/2019,"$257,040",01/01/1967,0.0,524.0,1.0,3.0,2.0,2601 ANZIO DR,75224.0,TX,DALLAS
3835,14/08/2019,"$252,330",01/01/1967,0.0,415.0,1.0,4.0,2.0,19101 VERIERNE DR,75228.0,TX,DALLAS
3836,08/07/2019,"$240,500",01/01/1967,0.0,475.0,1.0,3.0,2.0,300 SLAUGHTER AVE,75214.0,TX,DALLAS
3837,15/07/2019,"$221,790",01/01/1967,0.0,323.0,1.0,3.0,1.0,4937 BURNSIDE AVE,75216.0,TX,DALLAS
3838,12/08/2019,"$212,840",01/01/1967,0.0,436.0,1.0,3.0,2.0,10201 SAN JUAN AVE,75228.0,TX,DALLAS
3839,17/07/2019,"$211,870",01/01/1967,0.0,695.0,1.0,3.0,3.0,3676 RICKSHAW DR,75229.0,TX,DALLAS
3840,28/07/2019,"$202,780",01/01/1967,0.0,357.0,1.0,3.0,2.0,4001 AVONDALE AVE,75219.0,TX,DALLAS
3841,19/06/2019,"$108,430",01/01/1967,0.0,552.0,1.0,4.0,2.0,11100 RUSSWOOD CIR,75229.0,TX,DALLAS
3842,02/07/2019,"$971,690",01/01/1966,0.0,1131.0,2.0,5.0,3.0,4500 TIMBER WOOD DR,75211.0,TX,DALLAS
3843,15/08/2019,"$850,300",01/01/1966,0.0,725.0,2.0,5.0,2.0,3700 SHADY HILL DR,75229.0,TX,DALLAS
3844,04/07/2019,"$790,690",01/01/1966,0.0,924.0,1.0,5.0,3.0,300 POE ST,75212.0,TX,DALLAS
3845,18/06/2019,"$581,700",01/01/1966,0.0,710.0,1.0,4.0,2.0,6000 CHIMERA CT,75206.0,TX,DALLAS
3846,14/07/2019,"$542,990",01/01/1966,0.0,692.0,1.0,3.0,2.0,8001 KISKA ST,75216.0,TX,DALLAS
3847,10/07/2019,"$530,440",01/01/1966,0.0,719.0,2.0,4.0,2.0,1600 HERALD ST,75215.0,TX,DALLAS
3848,12/06/2019,"$515,140",01/01/1966,0.0,509.0,1.0,3.0,2.0,2101 BERWICK AVE,75203.0,TX,DALLAS
3849,18/07/2019,"$500,520",01/01/1966,0.0,567.0,1.0,3.0,2.0,10100 SHADYOAK LN,75229.0,TX,DALLAS
3850,14/08/2019,"$481,710",01/01/1966,0.0,832.0,1.0,5.0,3.0,3200 SHARPVIEW CIR,75228.0,TX,DALLAS
3851,04/07/2019,"$472,110",01/01/1966,0.0,1417.0,1.0,6.0,3.0,300 GUAM ST,75212.0,TX,DALLAS
3852,24/06/2019,"$464,490",01/01/1966,0.0,421.0,1.0,5.0,2.0,4601 STANFORD AVE,75209.0,TX,DALLAS
3853,09/07/2019,"$456,040",01/01/1966,0.0,732.0,1.0,5.0,3.0,2700 PARNELL ST,75215.0,TX,DALLAS
3854,28/06/2019,"$440,210",01/01/1966,0.0,805.0,1.0,4.0,3.0,400 SWAINDELL ST,75211.0,TX,DALLAS
3855,28/06/2019,"$433,120",01/01/1966,0.0,591.0,1.0,4.0,2.0,400 PHINNEY AVE,75211.0,TX,DALLAS
3856,01/08/2019,"$415,300",01/01/1966,0.0,805.0,1.0,3.0,2.0,5800 AVERILL WAY,75225.0,TX,DALLAS
3857,25/06/2019,"$391,640",01/01/1966,0.0,613.0,1.0,4.0,2.0,6801 TYREE ST,75209.0,TX,DALLAS
3858,01/08/2019,"$352,730",01/01/1966,0.0,759.0,1.0,5.0,2.0,8500 PICKWICK LN,75225.0,TX,DALLAS
3859,28/06/2019,"$336,230",01/01/1966,0.0,732.0,1.0,4.0,3.0,3301 BARNARD BLVD,75211.0,TX,DALLAS
3860,02/07/2019,"$331,560",01/01/1966,0.0,530.0,1.0,3.0,1.0,2200 ZARAGOZA PLZ,75211.0,TX,DALLAS
3861,19/06/2019,"$308,700",01/01/1966,0.0,680.0,2.0,3.0,2.0,7401 PONTINTI ST,75207.0,TX,DALLAS
3862,30/07/2019,"$307,120",01/01/1966,0.0,597.0,1.0,6.0,2.0,4501 WEST ALY,75223.0,TX,DALLAS
3863,11/06/2019,"$282,820",01/01/1966,0.0,622.0,1.0,3.0,2.0,3500 VINECREST DR,75229.0,TX,DALLAS
3864,24/07/2019,"$270,410",01/01/1966,0.0,485.0,2.0,4.0,2.0,10000 WOODRIDGE DR,75218.0,TX,DALLAS
3865,03/07/2019,"$268,090",01/01/1966,0.0,463.0,1.0,3.0,2.0,2801 BICKERS ST,75212.0,TX,DALLAS
3866,22/07/2019,"$235,830",01/01/1966,0.0,381.0,1.0,3.0,2.0,7801 CUP CIR,75217.0,TX,DALLAS
3867,13/08/2019,"$229,930",01/01/1966,0.0,418.0,1.0,3.0,2.0,2500 PASTEUR AVE,75228.0,TX,DALLAS
3868,03/07/2019,"$225,380",01/01/1966,0.0,494.0,1.0,3.0,2.0,3900 HAMMERLY DR,75212.0,TX,DALLAS
3869,13/08/2019,"$207,550",01/01/1966,0.0,399.0,1.0,3.0,1.0,2501 NORSWORTHY DR,75228.0,TX,DALLAS
3870,22/07/2019,"$206,260",01/01/1966,0.0,457.0,1.0,3.0,1.0,10400 CRICKET DR,75217.0,TX,DALLAS
3871,13/08/2019,"$191,020",01/01/1966,0.0,341.0,1.0,3.0,1.0,1701 TAMARACK DR,75228.0,TX,DALLAS
3872,17/06/2019,"$1,349,150",01/01/1965,0.0,1061.0,1.0,5.0,2.0,3700 HARVARD AVE,75205.0,TX,DALLAS
3873,07/08/2019,"$1,301,280",01/01/1965,0.0,820.0,1.0,4.0,2.0,9811 CASTLE BAY DR,75227.0,TX,DALLAS
3874,04/07/2019,"$1,257,690",01/01/1965,0.0,991.0,2.0,4.0,3.0,7217 WAKE FORREST DR,75214.0,TX,DALLAS
3875,17/06/2019,"$913,170",01/01/1965,0.0,887.0,1.0,3.0,2.0,4700 LAKESIDE DR,75205.0,TX,DALLAS
3876,18/06/2019,"$780,630",01/01/1965,0.0,744.0,1.0,3.0,2.0,4201 CAMDEN AVE,75206.0,TX,DALLAS
3877,30/07/2019,"$744,750",01/01/1965,0.0,896.0,1.0,5.0,3.0,4801 SAPPHIRE ST,75223.0,TX,DALLAS
3878,07/07/2019,"$645,550",01/01/1965,0.0,768.0,1.0,4.0,3.0,3929 FRONTIER LN,75214.0,TX,DALLAS
3879,04/07/2019,"$570,390",01/01/1965,0.0,738.0,1.0,4.0,2.0,7324 DALEWOOD LN,75214.0,TX,DALLAS
3880,14/08/2019,"$553,350",01/01/1965,0.0,695.0,1.0,4.0,2.0,3324 MORNING LIGHT DR,75228.0,TX,DALLAS
3881,28/07/2019,"$551,260",01/01/1965,0.0,616.0,1.0,3.0,2.0,2100 FLAME BIRCH LN,75219.0,TX,DALLAS
3882,22/07/2019,"$547,800",01/01/1965,0.0,643.0,1.0,4.0,2.0,8300 RYOAKS DR,75217.0,TX,DALLAS
3883,11/06/2019,"$532,300",01/01/1965,0.0,914.0,1.0,5.0,3.0,1401 DOYLE AVE,75203.0,TX,DALLAS
3884,14/07/2019,"$500,880",01/01/1965,0.0,744.0,2.0,4.0,2.0,3801 STANLEY SMITH DR,75216.0,TX,DALLAS
3885,14/07/2019,"$482,660",01/01/1965,0.0,728.0,2.0,4.0,2.0,4701 FELLOWS LN,75216.0,TX,DALLAS
