,id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
4518,1059345096511850165,533590647,2,2,36.72324073606365,-4.402138720048885,2,1.0,1.0,3,1125,1125,3.0,1125.0,3,6,14,165,11,11,4.91,5.0,5.0,4.73,5.0,4.91,4.82,2,3.27
4519,26803178,140786801,3,5,36.72136,-4.43078,2,1.0,2.0,2,14,14,2.0,14.0,29,56,86,89,8,1,3.63,4.0,4.13,3.88,4.0,4.5,3.5,3,0.11
4520,8637614,59902915,13,14,36.7221,-4.40107,4,1.0,2.0,3,180,1125,3.0,1125.0,3,8,16,75,268,38,4.9,4.91,4.79,4.92,4.94,4.78,4.83,5,2.52
4521,792063203553954776,335863254,4,5,36.7210757,-4.372066,4,1.0,2.0,2,365,365,2.7,229.4,4,15,40,315,19,4,4.79,4.84,4.84,4.95,4.84,4.79,4.79,2,1.04
4522,44246035,238131662,2,2,36.72598,-4.35818,2,0.0,2.0,1,1125,1125,1.0,1125.0,30,60,90,365,13,0,4.77,4.69,4.54,4.85,4.85,4.69,4.69,2,0.28
4523,1165342945684123303,92786663,2,4,36.7106345,-4.4417941,1,1.0,0.0,1,365,365,1.0,365.0,25,39,69,249,3,3,4.33,4.0,4.5,4.5,5.0,4.5,3.5,2,2.73
4524,35894424,244492011,57,59,36.72231674194336,-4.381882190704346,2,1.0,0.0,4,60,30,4.3,30.0,0,0,0,0,7,3,3.43,3.71,2.86,5.0,4.86,4.0,3.29,51,0.13
4525,44130363,238131662,2,2,36.72567,-4.35792,2,0.0,3.0,1,1125,1125,1.0,1125.0,29,59,89,364,6,0,4.33,4.67,4.67,5.0,4.67,5.0,4.33,2,0.13
4526,43783636,349970216,1,1,36.7251,-4.36021,6,2.0,3.0,2,1125,1125,2.0,1125.0,16,46,76,166,2,1,3.0,4.0,3.5,4.0,3.0,4.0,3.5,1,0.04
4527,913725339560552895,80684118,1,1,36.7190638,-4.408928899999999,4,1.0,0.0,4,365,365,4.3,365.0,10,33,63,66,25,25,4.92,4.92,4.96,5.0,4.92,4.96,4.68,1,2.08
4528,648912217227360433,21521353,56,59,36.71625,-4.41182,4,2.0,2.0,3,365,365,3.6,365.0,5,15,22,25,53,20,4.79,4.77,4.62,4.89,4.81,5.0,4.49,41,2.23
4529,695051060387375183,250112582,39,42,36.71954,-4.35663,6,2.0,3.0,1,1125,999,2.8,999.0,26,56,86,271,0,0,4.79,4.77,4.62,4.89,4.81,5.0,4.49,27,2.23
4530,26235452,197160435,1,1,36.72718,-4.43148,2,1.0,2.0,1,10,10,1.0,10.0,29,59,89,179,1,0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,1,0.01
4531,42423560,317065206,91,100,36.72893,-4.42053,4,2.0,2.0,1,365,1125,3.6,181.5,30,60,90,365,22,11,3.91,4.0,4.0,4.23,4.18,3.91,3.77,84,0.47
4532,742034798327277972,250112582,39,42,36.72153,-4.44488,6,2.0,3.0,1,365,999,2.8,999.0,26,56,86,270,0,0,3.91,4.0,4.0,4.23,4.18,3.91,3.77,27,0.47
4533,886066571959343920,489741245,2,2,36.74858,-4.42234,2,1.0,1.0,1,365,365,1.0,365.0,18,43,73,348,2,2,5.0,5.0,5.0,5.0,5.0,3.0,4.5,2,0.23
4534,558658459734932033,405991532,2,2,36.71926,-4.43319,9,5.0,7.0,4,100,1125,4.0,1125.0,8,13,28,270,76,36,4.91,4.86,4.88,4.8,4.93,4.66,4.82,2,2.92
4535,30557947,126386697,44,51,36.69414,-4.44394,4,2.0,3.0,1,365,999,4.2,999.0,2,5,34,290,24,4,4.67,4.83,4.58,4.79,4.83,4.83,4.71,43,0.37
4536,930107515272590547,317065206,91,100,36.7009076,-4.4377124,3,1.0,2.0,1,365,1125,3.6,248.6,29,59,89,364,2,2,5.0,5.0,4.5,5.0,5.0,5.0,4.5,84,0.29
4537,18974700,10294477,1,4,36.71886,-4.40976,6,2.0,3.0,3,730,730,3.0,730.0,4,10,14,153,156,20,4.88,4.83,4.95,4.89,4.9,4.9,4.68,1,1.81
4538,38999690,72405013,1,1,36.724,-4.42791,4,1.0,3.0,2,90,1125,2.6,1125.0,0,0,0,0,6,0,4.33,4.67,4.33,4.67,5.0,4.5,4.67,1,0.11
4539,36564055,274446073,3,4,36.71593,-4.44552,3,1.0,3.0,1,1125,1125,1.3,1125.0,21,43,71,282,0,0,4.33,4.67,4.33,4.67,5.0,4.5,4.67,3,0.11
4540,725258043670889300,278821830,131,164,36.7196699,-4.4225348,6,2.0,4.0,1,60,1125,3.5,1125.0,20,47,77,352,69,37,4.9,4.94,4.99,4.88,4.97,4.87,4.84,123,3.32
4541,13655859,78578219,1,2,36.7005,-4.43664,4,1.0,5.0,3,730,1125,3.0,1125.0,3,3,14,271,107,20,4.59,4.79,4.54,4.88,4.89,4.83,4.64,1,1.11
4542,1138354610540931653,467361675,39,54,36.722851965040505,-4.403594874622263,4,3.0,3.0,60,365,365,60.0,365.0,0,0,0,146,0,0,4.59,4.79,4.54,4.88,4.89,4.83,4.64,1,1.11
4543,1000448685107766146,177321992,1,1,36.72864049219777,-4.442339863921445,2,1.0,1.0,60,120,120,60.0,120.0,29,59,89,179,0,0,4.59,4.79,4.54,4.88,4.89,4.83,4.64,1,1.11
4544,47758408,384867318,1,1,36.69961,-4.43668,4,1.0,2.0,2,10,1125,2.0,1125.0,2,6,23,56,85,28,4.67,4.85,4.86,4.94,4.91,4.84,4.66,1,2.27
4545,18671153,76530099,1,2,36.72419,-4.43667,4,2.0,3.0,2,20,1125,2.0,1125.0,3,6,24,150,179,31,4.53,4.76,4.4,4.81,4.72,4.34,4.43,1,2.07
4546,1155859867312888167,298633288,78,84,36.70231426452016,-4.44634985350126,4,1.0,2.0,1,365,999,2.0,999.0,1,8,38,313,2,2,5.0,5.0,4.0,5.0,5.0,5.0,5.0,39,2.0
4547,47261743,70440606,1,1,36.72119,-4.3551,2,1.0,1.0,4,1125,1125,4.0,1125.0,12,19,19,19,3,0,3.0,3.0,4.33,3.67,4.33,4.67,3.67,1,0.09
4548,1154906942174652915,533590647,2,2,36.72166025726524,-4.403214490752437,2,1.0,0.0,3,90,1125,3.0,1125.0,15,20,20,20,5,5,4.8,5.0,4.8,4.8,4.8,5.0,4.8,2,5.0
4549,39551762,303891763,1,1,36.723221,-4.393656,2,1.0,0.0,2,30,1125,2.0,1125.0,0,0,0,0,53,10,4.74,4.81,4.83,4.89,4.89,4.89,4.7,1,0.93
4550,24246604,110473767,2,2,36.72137,-4.40101,3,1.0,2.0,4,1125,1125,4.0,1125.0,2,6,16,21,27,1,5.0,5.0,5.0,5.0,5.0,5.0,4.96,2,0.36
4551,1130491911608092939,464096598,4,4,36.72795432971627,-4.410369582115581,4,2.0,1.0,2,365,182,2.0,182.0,9,31,61,141,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,1.58
4552,1130218855313065202,571194565,2,2,36.73119094145969,-4.418291170666426,4,2.0,1.0,3,45,45,3.2,45.0,18,48,58,138,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1.58
4553,804293923406034179,49010299,4,4,36.7065156,-4.4373901,2,1.0,1.0,3,31,1125,3.0,1125.0,3,7,28,141,181,111,4.97,5.0,4.97,4.96,5.0,4.78,4.88,3,10.26
4554,695051153816085951,250112582,39,42,36.72387,-4.44621,6,2.0,3.0,1,1125,999,2.8,999.0,21,51,81,266,0,0,4.97,5.0,4.97,4.96,5.0,4.78,4.88,27,10.26
4555,675562482770137600,4897332,2,3,36.72195,-4.35823,2,1.0,1.0,5,29,1125,5.0,1125.0,30,60,90,365,0,0,4.97,5.0,4.97,4.96,5.0,4.78,4.88,1,10.26
4556,50974971,412304034,3,3,36.70217,-4.44026,2,1.0,1.0,2,365,1125,2.0,1125.0,3,9,19,93,61,23,4.87,4.93,4.88,4.89,5.0,4.46,4.74,1,1.77
4557,48084539,29938856,4,5,36.71932220458984,-4.409140110015869,1,1.0,1.0,60,1125,1125,60.0,1125.0,0,5,10,243,6,0,4.67,4.67,5.0,5.0,4.83,5.0,4.33,4,0.16
4558,796142682798596308,335863254,4,5,36.7202,-4.37313,5,2.0,4.0,2,365,365,2.6,254.6,10,29,43,126,12,5,5.0,4.83,4.83,5.0,5.0,4.92,5.0,2,0.68
4559,1020833087351214919,544263779,665,881,36.712754690940784,-4.4296505860984325,2,1.0,1.0,1,365,365,1.4,262.8,29,59,89,364,5,5,4.2,4.0,4.6,4.4,4.2,4.4,4.2,7,0.74
4560,679090372354246664,40573002,3,3,36.72005,-4.45396,6,3.0,4.0,4,15,1125,4.0,1125.0,27,39,42,42,5,3,4.8,4.8,4.4,5.0,5.0,4.2,4.6,3,0.22
4561,42058353,317065206,91,100,36.71602,-4.42979,4,1.0,2.0,1,365,1125,3.5,316.9,30,60,90,365,8,4,4.25,4.0,3.63,4.5,4.63,5.0,4.25,84,0.15
4562,811482896774515422,278821830,131,164,36.7045254,-4.4410232,3,1.0,2.0,1,365,365,3.5,365.0,16,46,76,351,23,20,4.74,4.83,4.83,4.7,4.96,4.57,4.78,123,1.42
4563,25124179,2986899,7,7,36.73128,-4.41447,6,3.0,4.0,3,60,1125,3.0,1125.0,2,2,4,46,213,27,4.83,4.9,4.91,4.88,4.93,4.6,4.86,5,2.87
4564,45217315,64325469,3,3,36.722961,-4.424783,5,2.0,3.0,2,1125,1125,2.1,1125.0,6,12,15,62,96,27,4.67,4.78,4.78,4.85,4.96,4.69,4.58,2,2.13
4565,804104019376894284,49010299,4,4,36.7065156,-4.4373901,2,1.0,1.0,3,31,1125,3.0,1125.0,3,4,34,129,166,114,4.96,4.95,4.96,4.95,4.99,4.7,4.92,3,9.65
4566,8918230,46639025,2,2,36.71687,-4.41083,6,2.0,6.0,3,1125,1125,3.0,1125.0,2,7,9,91,82,20,4.91,4.91,4.93,4.93,4.94,4.91,4.79,2,0.83
4567,686089357798228521,473284177,1,1,36.7169322,-4.411675000000001,3,1.0,3.0,2,60,60,2.9,60.0,7,12,33,157,56,24,4.96,4.98,4.93,4.98,4.96,4.96,4.84,1,2.44
4568,1128327438333774719,570768778,1,1,36.71294759447654,-4.429519297359458,4,1.0,0.0,2,365,365,2.0,365.0,15,20,30,106,0,0,4.96,4.98,4.93,4.98,4.96,4.96,4.84,1,2.44
4569,41757815,317065206,91,100,36.71649,-4.43077,4,1.0,2.0,1,365,1125,3.6,228.9,30,60,90,365,9,7,3.67,4.22,4.11,4.33,4.33,4.56,4.0,84,0.39
4570,23195950,126386697,44,51,36.7262265,-4.397081,2,1.0,1.0,1,365,999,3.7,999.0,3,18,33,294,26,18,4.88,4.92,4.92,4.96,5.0,4.96,4.85,43,0.35
4571,44058298,2256502,10,11,36.71865,-4.42308,4,1.0,1.0,1,15,15,1.0,15.0,26,51,81,81,0,0,4.88,4.92,4.92,4.96,5.0,4.96,4.85,1,0.35
4572,49046702,128144305,12,14,36.72656,-4.4338,4,2.0,1.0,3,45,45,3.0,45.0,0,0,0,0,0,0,4.88,4.92,4.92,4.96,5.0,4.96,4.85,5,0.35
4573,43811284,101418638,43,44,36.71871,-4.40837,4,1.0,1.0,1,365,999,2.9,540.3,4,13,18,210,25,4,4.8,4.88,4.92,4.88,4.76,5.0,4.84,40,0.52
4574,4290048,22272795,1,1,36.71875,-4.43472,8,3.0,5.0,2,1125,1125,2.0,1125.0,0,0,0,0,5,0,5.0,4.6,4.0,5.0,5.0,5.0,4.6,1,0.04
4575,1180258363748734395,583774387,1,1,36.7174281,-4.4109837,4,1.0,2.0,1,365,365,1.0,365.0,20,50,54,234,0,0,5.0,4.6,4.0,5.0,5.0,5.0,4.6,1,0.04
4576,1069364576817428810,298633288,78,84,36.7245952,-4.421796,3,1.0,1.0,1,365,999,1.5,999.0,2,22,47,142,8,8,4.63,5.0,4.63,4.63,4.75,4.75,4.63,39,1.69
4577,3353633,16901356,1,1,36.72617,-4.42408,2,1.0,1.0,5,1001,1001,5.0,1001.0,7,10,18,38,284,32,4.82,4.87,4.65,4.95,4.97,4.89,4.86,1,2.38
4578,912230843621310733,317065206,91,100,36.6982802,-4.4467691,3,1.0,2.0,1,365,1125,4.7,188.7,21,47,74,186,12,11,4.83,5.0,4.83,4.75,4.92,4.83,4.75,84,0.97
4579,583013828912046719,449495528,3,3,36.721478,-4.368269,6,3.0,4.0,2,365,365,2.3,365.0,6,15,21,179,50,26,5.0,4.98,4.96,4.98,4.98,4.98,4.9,3,1.84
4580,1167334601535386116,283758972,6,6,36.7099823,-4.4416679,8,4.0,5.0,1,365,365,1.8,365.0,7,11,29,302,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,1.0
4581,665649850986866106,2866102,9,9,36.7185838,-4.3569746,4,2.0,2.0,1,1125,1125,1.0,1125.0,9,11,21,260,44,27,4.86,4.93,4.89,4.91,4.91,4.75,4.75,4,1.86
4582,33211515,250041607,1,1,36.72753,-4.42303,3,2.0,2.0,4,180,1125,4.0,1125.0,3,9,9,21,13,0,4.69,4.77,4.85,4.92,4.62,4.38,4.62,1,0.21
4583,626410739060295686,458934282,1,1,36.742481,-4.414254,4,1.0,2.0,2,30,1125,2.0,1125.0,0,4,7,222,49,27,4.88,4.94,4.88,4.86,4.92,4.69,4.9,1,1.9
4584,29906281,177818945,2,2,36.72822,-4.44246,1,1.0,1.0,5,1125,1125,5.0,1125.0,15,45,48,48,33,5,4.73,4.82,4.58,4.91,4.88,4.39,4.58,2,0.49
4585,1077528353920879002,10830081,2,5,36.728561748359546,-4.37127538095092,2,1.0,1.0,3,730,730,3.0,730.0,8,12,42,317,5,5,4.8,5.0,5.0,5.0,5.0,5.0,5.0,2,2.54
4586,665810462000292412,2866102,9,9,36.7185838,-4.3569746,2,1.0,1.0,1,1125,1125,1.0,1125.0,13,25,55,330,28,20,4.79,4.96,4.89,4.89,4.96,4.86,4.71,4,1.18
4587,893331965267980219,32594491,11,11,36.7217876,-4.3558606,2,1.0,3.0,1,365,365,1.0,365.0,14,37,64,339,24,22,4.79,4.75,4.71,4.92,5.0,4.83,4.67,11,1.83
4588,627203854591445084,451607197,4,6,36.72231,-4.38152,2,1.0,1.0,6,60,1125,6.0,1125.0,12,13,19,265,8,4,4.38,4.25,4.5,4.75,4.38,4.38,4.38,3,0.36
4589,1003503643638023639,148564351,2,2,36.7117845,-4.4368234,4,2.0,3.0,1,9,9,1.2,9.0,8,18,46,136,39,39,4.87,4.92,5.0,4.92,4.92,4.59,4.85,1,5.74
4590,1160175264491531912,40573002,3,3,36.717037331603,-4.448159917047139,6,4.0,4.0,4,15,15,4.0,15.0,27,50,52,52,1,1,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3,1.0
4591,1115178916875725060,298633288,78,84,36.721718,-4.4356139,5,3.0,4.0,1,365,999,1.5,999.0,8,12,37,109,9,9,4.78,4.78,4.56,4.78,4.67,4.78,4.67,39,3.46
4592,11947508,21257404,1,4,36.70277,-4.43365,4,2.0,3.0,3,1125,1125,6.7,1125.0,0,8,17,20,121,3,4.83,4.88,4.89,4.92,4.92,4.8,4.81,1,1.25
4593,1146160707166583238,32402008,1,1,36.703458394845306,-4.440758493336447,4,2.0,2.0,2,1125,1125,2.2,1125.0,2,9,13,117,4,4,5.0,5.0,4.75,5.0,5.0,4.5,4.75,1,4.0
4594,1046938664607333361,94173177,115,133,36.72439,-4.37377,4,2.0,3.0,1,365,999,2.6,999.0,1,12,34,286,1,1,5.0,5.0,5.0,5.0,3.0,5.0,4.0,106,0.37
4595,18358736,127083256,1,1,36.71876,-4.43096,4,2.0,3.0,7,1125,1125,7.0,1125.0,0,0,0,40,58,5,4.67,4.9,4.71,4.88,4.93,4.86,4.7,1,0.67
4596,811482887898412353,278821830,131,164,36.7045254,-4.4410232,3,1.0,2.0,1,365,365,3.5,365.0,14,43,73,348,32,30,4.94,4.94,4.94,4.88,4.97,4.63,4.78,123,1.9
4597,859459535661229118,402266396,3,3,36.71871,-4.36105,2,0.0,1.0,2,28,1125,2.0,1125.0,15,23,42,132,12,10,4.83,4.91,4.75,5.0,4.92,4.83,4.64,3,0.87
4598,1170270172136229386,581085583,1,1,36.7258652,-4.3678444,3,1.0,2.0,1,365,365,1.5,365.0,3,19,49,324,3,3,5.0,4.5,5.0,5.0,5.0,5.0,5.0,1,3.0
4599,54117669,132748215,1,1,36.70269,-4.43578,2,1.0,2.0,1,1125,1125,1.0,1125.0,0,2,5,243,118,47,4.8,4.88,4.92,4.93,4.89,4.7,4.75,1,3.95
4600,1152116673765774276,278821830,131,164,36.7220991,-4.4331337,5,2.0,0.0,1,60,1125,3.5,1125.0,22,52,82,357,2,2,4.0,5.0,4.5,4.0,4.5,4.5,4.5,123,1.71
4601,909818009993443220,317065206,91,100,36.724424,-4.405815,4,1.0,2.0,1,365,1125,3.7,174.0,29,59,89,364,7,6,4.71,5.0,4.86,4.86,4.71,4.43,4.57,84,0.56
4602,51170322,46245425,3,3,36.72525,-4.4112,2,1.0,2.0,5,60,1125,5.0,1125.0,0,2,4,124,8,0,4.63,4.5,4.75,5.0,4.88,4.63,4.63,2,0.23
4603,17637275,69986666,2,3,36.73111,-4.41991,4,2.0,4.0,3,90,1125,3.0,1125.0,10,12,12,12,98,21,4.76,4.88,4.89,4.91,4.93,4.6,4.76,2,1.12
4604,823210781618878669,130971146,4,12,36.70126,-4.43825,1,1.0,1.0,2,365,1125,2.1,1125.0,23,53,83,173,15,15,5.0,5.0,4.93,5.0,5.0,4.8,4.93,4,1.41
4605,978494168394321337,466918124,31,39,36.71635131988314,-4.442129262314346,5,3.0,4.0,2,365,365,3.6,365.0,4,18,48,317,7,7,4.86,4.86,4.43,5.0,5.0,4.0,4.43,28,0.9
4606,25705350,94173177,115,133,36.71724,-4.41257,4,1.0,2.0,1,365,999,1.5,999.0,14,25,46,304,26,5,4.5,4.58,4.42,4.38,4.73,4.85,4.58,106,0.36
4607,669993915043970056,16712929,3,6,36.70584,-4.43871,2,1.0,1.0,7,365,365,1.0,365.0,0,0,0,28,24,12,4.67,4.88,4.83,4.88,4.83,4.71,4.58,3,1.05
4608,620964119881321095,46728235,12,12,36.725178,-4.428771,2,0.0,1.0,3,365,365,3.2,365.0,1,7,16,134,91,49,5.0,4.98,5.0,4.99,5.0,4.8,4.92,10,3.57
4609,746134021103352124,485156637,2,3,36.7256124,-4.4266685,3,1.0,2.0,2,365,30,3.2,30.0,5,8,21,273,104,56,4.85,4.88,4.84,4.89,4.88,4.66,4.77,2,5.17
4610,933991136541170690,525257033,2,2,36.69875809830844,-4.438462307305906,4,1.0,4.0,2,1125,1125,2.0,1125.0,3,6,22,284,0,0,4.85,4.88,4.84,4.89,4.88,4.66,4.77,2,5.17
4611,911482395423474883,223317360,8,8,36.71058280562734,-4.440477939176346,7,3.0,4.0,3,365,365,2.0,365.0,0,1,15,244,4,4,4.75,4.5,5.0,4.75,5.0,5.0,5.0,1,0.43
4612,3316545,16744914,1,1,36.71831,-4.41241,2,1.0,2.0,3,1125,1125,4.0,1125.0,2,4,14,45,69,7,4.62,4.86,4.71,4.9,4.81,4.97,4.68,1,0.75
4613,976881380874840546,40618169,4,7,36.72556800744885,-4.42843251197695,2,1.0,1.0,3,365,365,3.0,365.0,17,17,17,17,11,11,4.73,4.82,4.73,4.73,4.91,4.73,4.73,4,1.16
4614,1083097352806892697,560082814,1,1,36.70125962273354,-4.446268310409414,5,3.0,3.0,5,60,1125,4.8,866.2,18,43,73,348,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.32
4615,666328825547531795,317065206,91,100,36.70755,-4.431999999999999,4,1.0,2.0,1,365,365,5.0,75.9,29,59,89,187,25,8,4.32,4.48,4.84,4.28,4.28,4.6,4.24,84,1.06
4616,41947126,317065206,91,100,36.70376,-4.43416,6,1.0,5.0,1,365,1125,3.7,364.5,30,60,90,365,17,9,4.59,4.59,4.82,4.06,4.35,4.88,4.76,84,0.32
4617,14511272,89660355,2,2,36.71752,-4.41469,2,1.0,2.0,4,14,14,4.0,14.0,0,0,4,269,71,3,4.8,4.76,4.83,4.85,4.79,4.94,4.72,2,0.74
4618,31187522,233161356,2,4,36.70327,-4.43856,4,2.0,3.0,2,30,1125,2.0,1125.0,3,10,34,246,43,10,4.95,5.0,4.98,4.98,4.98,4.81,4.93,1,0.65
4619,943420397382712785,225561153,3,3,36.72197366680598,-4.41936989477772,2,1.0,1.0,1,1125,1125,1.0,288.7,12,19,33,279,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,0.25
4620,889732136619506576,3312888,4,4,36.7253139,-4.4219668,3,1.0,0.0,2,365,1125,3.6,1125.0,16,43,73,348,54,50,4.69,4.74,4.67,4.89,4.98,4.92,4.61,4,4.07
4621,1070953788251904456,336810690,4,4,36.70198118724653,-4.436939507726446,2,1.0,1.0,1,28,28,1.0,28.0,8,17,33,308,22,22,4.86,4.73,4.82,4.77,4.86,4.91,4.77,4,4.62
4622,1147666713766298711,18853939,10,17,36.7131,-4.4377,5,1.0,3.0,1,365,364,1.0,364.0,7,10,36,307,0,0,4.86,4.73,4.82,4.77,4.86,4.91,4.77,9,4.62
4623,793235579847947672,94736627,59,60,36.72153,-4.41968,6,3.0,3.0,1,365,365,2.2,365.0,2,12,18,120,60,39,4.97,4.98,4.97,4.97,4.93,5.0,4.95,42,3.38
4624,1024455948640514047,487927188,1,1,36.7253368,-4.4236147,4,2.0,2.0,1,1125,1125,5.2,175.9,8,35,54,234,7,7,4.86,4.86,4.43,5.0,4.86,5.0,4.71,1,1.72
4625,788202740106625796,278821830,131,164,36.7215002,-4.4192085,4,1.0,2.0,1,60,60,3.5,60.0,26,56,86,361,72,54,4.88,4.88,4.9,4.75,4.9,4.97,4.78,123,3.97
4626,18668960,129749351,1,1,36.72409,-4.42686,4,1.0,2.0,15,1125,1125,15.0,1125.0,30,60,90,181,29,0,4.83,4.93,4.83,4.93,5.0,4.63,4.81,1,0.34
4627,1130989973963711592,43674482,1,1,36.72902440226135,-4.4244506539672885,5,3.0,3.0,3,365,365,4.6,365.0,11,27,57,326,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.4
4628,51043161,12755454,23,25,36.71727,-4.42282,3,1.0,2.0,1,365,999,1.8,999.0,19,40,63,97,22,7,4.82,4.91,4.82,4.95,4.91,4.91,4.68,23,0.63
4629,34807416,262364017,5,6,36.81794,-4.30063,12,14.0,7.0,2,15,15,2.9,15.0,0,0,0,272,2,0,4.0,4.5,5.0,4.0,5.0,2.5,4.0,5,0.03
4630,13344909,20672405,2,3,36.72236,-4.4193,6,2.0,3.0,4,150,1125,4.0,1125.0,2,15,26,42,298,33,4.87,4.93,4.87,4.93,4.99,4.92,4.86,2,3.11
4631,34741543,244482777,6,7,36.72915,-4.42402,5,2.0,2.0,2,1125,1125,2.4,1125.0,14,29,54,215,28,8,4.57,4.61,4.39,4.89,4.86,4.39,4.68,6,0.45
4632,42472067,43498592,1,2,36.71396,-4.43684,12,6.0,7.0,1,30,1125,1.0,1125.0,0,0,0,0,0,0,4.57,4.61,4.39,4.89,4.86,4.39,4.68,1,0.45
4633,47028678,102463798,1,1,36.72308,-4.42687,2,1.0,2.0,6,90,90,6.0,90.0,5,5,5,114,24,1,4.83,4.75,4.83,4.92,4.96,4.67,4.79,1,0.72
4634,49395094,19555240,1,1,36.71116,-4.4374,5,3.0,4.0,5,61,61,4.4,61.0,6,6,6,6,0,0,4.83,4.75,4.83,4.92,4.96,4.67,4.79,1,0.72
4635,19107272,121458759,2,7,36.72606,-4.41656,2,1.0,2.0,1,1125,1125,1.0,1125.0,10,18,37,121,274,48,4.83,4.88,4.89,4.88,4.87,4.78,4.8,2,3.22
4636,1147663996093958615,18853939,10,17,36.713087588,-4.437703418,2,1.0,2.0,1,365,364,1.2,364.0,4,22,52,324,0,0,4.83,4.88,4.89,4.88,4.87,4.78,4.8,9,3.22
4637,947684865603325520,225561153,3,3,36.7218749013243,-4.4192620460327054,2,1.0,1.0,1,1125,1125,1.0,245.0,15,21,39,289,0,0,4.83,4.88,4.89,4.88,4.87,4.78,4.8,3,3.22
4638,17281949,460391145,148,156,36.71518,-4.42298,10,5.0,10.0,1,365,365,3.6,365.0,3,13,36,256,139,12,4.76,4.83,4.74,4.8,4.86,4.89,4.75,17,1.56
4639,694588199103230748,5933527,1,4,36.70454,-4.43944,2,1.0,1.0,3,30,30,3.0,30.0,7,25,55,330,17,9,4.76,4.71,4.82,4.82,4.94,4.53,4.65,1,0.77
4640,16919381,112991672,1,1,36.72529,-4.42933,3,1.0,1.0,5,1125,1125,5.0,1125.0,10,11,12,12,48,2,4.77,4.85,4.96,4.96,4.98,4.74,4.81,1,0.55
4641,9710504,10390988,9,12,36.72267,-4.37586,2,1.0,1.0,4,1125,1125,4.3,1125.0,0,1,5,218,130,21,4.72,4.82,4.66,4.91,4.95,4.88,4.72,9,1.29
4642,1176901529086716063,581526373,1,1,36.72131229869371,-4.434098616706288,2,2.0,1.0,2,1125,1125,2.0,1125.0,29,59,89,255,0,0,4.72,4.82,4.66,4.91,4.95,4.88,4.72,1,1.29
4643,1136881559620658760,143993383,3,6,36.70570142391614,-4.438025888208459,10,4.0,9.0,2,6,6,2.3,6.0,0,9,39,103,0,0,4.72,4.82,4.66,4.91,4.95,4.88,4.72,3,1.29
4644,40057581,611895,8,8,36.72578,-4.41704,2,0.0,1.0,4,45,1125,4.0,1125.0,2,8,11,11,166,48,4.47,4.67,4.63,4.85,4.87,4.31,4.5,3,2.97
4645,44029370,356383810,2,2,36.72429,-4.4331,8,3.0,3.0,1,1125,1125,1.0,1125.0,1,2,12,89,230,88,4.78,4.81,4.88,4.78,4.77,4.42,4.74,1,4.78
4646,51452164,29237108,1,1,36.71885,-4.40865,2,1.0,1.0,3,60,1125,3.0,1125.0,0,4,20,180,58,28,4.97,4.97,4.97,4.9,5.0,4.93,4.86,1,1.73
4647,1041915960785644723,278821830,131,164,36.72166,-4.4303878,5,2.0,3.0,1,60,1125,3.5,1125.0,20,47,77,352,22,22,4.82,4.64,4.86,4.36,4.77,4.36,4.45,123,3.33
4648,14477436,89260316,1,2,36.73101,-4.4149,4,3.0,3.0,2,1125,1125,2.0,1125.0,20,50,53,53,5,2,5.0,5.0,5.0,5.0,5.0,4.6,5.0,1,0.05
4649,2336145,11931754,2,4,36.72494,-4.42003,2,1.0,2.0,4,160,1125,4.4,1125.0,1,2,2,183,749,60,4.78,4.88,4.81,4.93,4.93,4.86,4.79,2,5.97
4650,11508251,46084670,1,1,36.72236,-4.36135,4,1.0,2.0,3,1125,1125,3.0,1125.0,6,6,33,308,90,4,4.67,4.79,4.66,4.87,4.88,4.79,4.56,1,0.89
4651,39335162,153642098,2,2,36.71915,-4.42245,4,1.0,1.0,3,1125,1125,3.0,1125.0,1,2,5,74,85,29,4.94,4.95,4.95,4.98,5.0,4.98,4.88,2,1.79
4652,985632368383104026,538281695,1,1,36.72165026442224,-4.37265551406556,4,2.0,3.0,4,365,365,3.7,365.0,1,6,22,290,4,4,4.0,4.0,4.75,4.75,4.75,5.0,4.0,1,0.44
4653,1053570968099509485,541716808,6,7,36.7206001,-4.437445,1,1.0,1.0,1,365,365,1.0,365.0,26,56,59,180,4,4,4.5,4.0,4.75,4.75,5.0,5.0,4.75,6,1.32
